Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Mohammad Taqi Danesh Pajouh,https://en.wikipedia.org/wiki/Mohammad_Taqi_Danesh_Pajouh,Q3318964,https://www.wikidata.org/wiki/Q3318964,male,calligrapher; historian; librarian; linguist; musician; translator; writer,Iran,Iran,1911-01-01T00:00:00Z,,
Hatam Ghaderi,https://en.wikipedia.org/wiki/Hatam_Ghaderi,Q5897711,https://www.wikidata.org/wiki/Q5897711,male,political scientist,Iran,Tehran,1956-01-01T00:00:00Z,,
Hamid Fazeli,https://en.wikipedia.org/wiki/Hamid_Fazeli,Q5644588,https://www.wikidata.org/wiki/Q5644588,male,,Iran,,,,
Mohammad Ali Forghani,https://en.wikipedia.org/wiki/Mohammad_Ali_Forghani,Q6891763,https://www.wikidata.org/wiki/Q6891763,male,,Iran,Yazd,1957-01-01T00:00:00Z,,
Reza Taghipour,https://en.wikipedia.org/wiki/Reza_Taghipour,Q4392343,https://www.wikidata.org/wiki/Q4392343,male,politician,Iran,Maragheh,1957-09-16T00:00:00Z,,
Template:Iran-botanist-stub,https://en.wikipedia.org/wiki/Template%3AIran-botanist-stub,,,,,,,,,
Template:Iran-mathematician-stub,https://en.wikipedia.org/wiki/Template%3AIran-mathematician-stub,,,,,,,,,
Template:Iran-scientist-stub,https://en.wikipedia.org/wiki/Template%3AIran-scientist-stub,,,,,,,,,
Abu al-Jud,https://en.wikipedia.org/wiki/Abu_al-Jud,Q28873548,https://www.wikidata.org/wiki/Q28873548,male,engineer; mathematician,,,,,
Abu Ja'far ibn Habash,https://en.wikipedia.org/wiki/Abu_Ja%27far_ibn_Habash,,,,,,,,,
Siavash Alamouti,https://en.wikipedia.org/wiki/Siavash_Alamouti,Q1393985,https://www.wikidata.org/wiki/Q1393985,male,academic; inventor,Iran,United States,,,
Reza Amrollahi,https://en.wikipedia.org/wiki/Reza_Amrollahi,Q2145538,https://www.wikidata.org/wiki/Q2145538,male,nuclear physicist; physicist; politician,Iran,Yazd,1954-11-22T00:00:00Z,,
Muhammad ibn Mahmud Amuli,https://en.wikipedia.org/wiki/Muhammad_ibn_Mahmud_Amuli,Q3296224,https://www.wikidata.org/wiki/Q3296224,male,mathematician; physician; poet; religious leader,Iran,Amol,1300-01-01T00:00:00Z,,
Farhad Ardalan,https://en.wikipedia.org/wiki/Farhad_Ardalan,Q5435133,https://www.wikidata.org/wiki/Q5435133,male,physicist,Iran,Tehran,1939-01-01T00:00:00Z,,
Ali Reza Ashrafi,https://en.wikipedia.org/wiki/Ali_Reza_Ashrafi,Q43232311,https://www.wikidata.org/wiki/Q43232311,male,mathematician,,,1964-01-01T00:00:00Z,,
Muhammad Aufi,https://en.wikipedia.org/wiki/Muhammad_Aufi,Q140584,https://www.wikidata.org/wiki/Q140584,male,historian; writer,Iran,Bukhara,1171-01-01T00:00:00Z,,
Esmail Babolian,https://en.wikipedia.org/wiki/Esmail_Babolian,Q5398394,https://www.wikidata.org/wiki/Q5398394,male,inventor; mathematician,Iran,Isfahan,,,
Allah Verdi Mirza Farman Farmaian,https://en.wikipedia.org/wiki/Allah_Verdi_Mirza_Farman_Farmaian,Q4730313,https://www.wikidata.org/wiki/Q4730313,male,academic,Iran,,1929-01-01T00:00:00Z,,
Sabar Farmanfarmaian,https://en.wikipedia.org/wiki/Sabar_Farmanfarmaian,Q7395901,https://www.wikidata.org/wiki/Q7395901,male,politician; researcher,Iran,Tehran,1912-01-01T00:00:00Z,,
Hassan Farsam,https://en.wikipedia.org/wiki/Hassan_Farsam,Q5679659,https://www.wikidata.org/wiki/Q5679659,male,academic; pharmacist,Iran,Tehran,1932-09-27T00:00:00Z,,
Farideh Firoozbakht,https://en.wikipedia.org/wiki/Farideh_Firoozbakht,Q16051284,https://www.wikidata.org/wiki/Q16051284,female,mathematician,Iran,Isfahan,1962-03-18T00:00:00Z,,
Ahmad Ghahreman,https://en.wikipedia.org/wiki/Ahmad_Ghahreman,Q4695317,https://www.wikidata.org/wiki/Q4695317,male,botanical collector; botanist,Iran,,1928-01-01T00:00:00Z,,
Mohammed Ghanbari,https://en.wikipedia.org/wiki/Mohammed_Ghanbari,Q6893092,https://www.wikidata.org/wiki/Q6893092,male,engineer,Iran,,,,
Kushyar ibn Labban,https://en.wikipedia.org/wiki/Kushyar_ibn_Labban,Q2474018,https://www.wikidata.org/wiki/Q2474018,male,astrologer; astronomer; geographer; mathematician,,Gilan Province,0971-01-01T00:00:00Z,,
Abu Said Gorgani,https://en.wikipedia.org/wiki/Abu_Said_Gorgani,Q2822093,https://www.wikidata.org/wiki/Q2822093,male,astrologer; astronomer; mathematician,Iran,Gorgan,0850-01-01T00:00:00Z,,
Abolfadl Harawi,https://en.wikipedia.org/wiki/Abolfadl_Harawi,Q4668243,https://www.wikidata.org/wiki/Q4668243,male,astrologer; astronomer; mathematician,Iran,,,,
Qiwam al-Din Muhammad al-Hasani,https://en.wikipedia.org/wiki/Qiwam_al-Din_Muhammad_al-Hasani,Q7267966,https://www.wikidata.org/wiki/Q7267966,male,poet,Iran,,,,
Ibn Abi Sadiq,https://en.wikipedia.org/wiki/Ibn_Abi_Sadiq,Q4116689,https://www.wikidata.org/wiki/Q4116689,male,physician; psychologist,Iran,Nishapur,0995-01-01T00:00:00Z,,
Abu al-Fath al-Isfahani,https://en.wikipedia.org/wiki/Abu_al-Fath_al-Isfahani,Q305325,https://www.wikidata.org/wiki/Q305325,male,mathematician,Iran,,1000-01-01T00:00:00Z,,
Kamaloddin Jenab,https://en.wikipedia.org/wiki/Kamaloddin_Jenab,Q6355742,https://www.wikidata.org/wiki/Q6355742,male,nuclear physicist; physicist,Iran,Isfahan,1908-01-01T00:00:00Z,,
Iraj Malekpour,https://en.wikipedia.org/wiki/Iraj_Malekpour,Q6066443,https://www.wikidata.org/wiki/Q6066443,male,academic; astronomer; inventor; physicist,Iran,Amol,1940-01-01T00:00:00Z,,
Maqsud-Ali Tabrizi,https://en.wikipedia.org/wiki/Maqsud-Ali_Tabrizi,Q16866713,https://www.wikidata.org/wiki/Q16866713,male,scientist,,Tabriz,1501-01-01T00:00:00Z,,
Marjan Mashkour,https://en.wikipedia.org/wiki/Marjan_Mashkour,Q6766166,https://www.wikidata.org/wiki/Q6766166,female,anthropologist; archaeologist; researcher; zoologist,Iran,,1963-01-01T00:00:00Z,,
Arsen Minasian,https://en.wikipedia.org/wiki/Arsen_Minasian,Q4796371,https://www.wikidata.org/wiki/Q4796371,male,inventor; patron of the arts; pharmacist; philanthropist; scientist,Iran,Rasht,1906-01-01T00:00:00Z,,
Jamaluddin Mostaghimi,https://en.wikipedia.org/wiki/Jamaluddin_Mostaghimi,Q5953767,https://www.wikidata.org/wiki/Q5953767,male,academic,Iran,,1916-01-01T00:00:00Z,,
Seyed Javad Mowla,https://en.wikipedia.org/wiki/Seyed_Javad_Mowla,Q20657393,https://www.wikidata.org/wiki/Q20657393,male,neuroscientist,,Mashhad,,,
Muhammad Baqir Yazdi,https://en.wikipedia.org/wiki/Muhammad_Baqir_Yazdi,Q10333018,https://www.wikidata.org/wiki/Q10333018,male,mathematician,Safavid,,,,
Muhammad ibn Yusuf al-Ilaqi,https://en.wikipedia.org/wiki/Muhammad_ibn_Yusuf_al-Ilaqi,Q117991,https://www.wikidata.org/wiki/Q117991,male,physician; scientist,,Nishapur,,,
Mūsā ibn Shākir,https://en.wikipedia.org/wiki/M%C5%ABs%C4%81_ibn_Sh%C4%81kir,,,,,,,,,
Ali ibn Ahmad al-Nasawi,https://en.wikipedia.org/wiki/Ali_ibn_Ahmad_al-Nasawi,Q2478044,https://www.wikidata.org/wiki/Q2478044,male,astronomer; mathematician,,Nisa,1010-01-01T00:00:00Z,,
Behrouz Nikbin,https://en.wikipedia.org/wiki/Behrouz_Nikbin,Q4880999,https://www.wikidata.org/wiki/Q4880999,male,scientist,,,,,
Ahmad Parsa,https://en.wikipedia.org/wiki/Ahmad_Parsa,Q2880959,https://www.wikidata.org/wiki/Q2880959,male,botanical collector; botanist; scientific collector,Iran,"Delaram, Iran",1907-07-12T00:00:00Z,,
Ali Akbar Sarfaraz,https://en.wikipedia.org/wiki/Ali_Akbar_Sarfaraz,Q15130274,https://www.wikidata.org/wiki/Q15130274,male,anthropologist,,,1927-01-01T00:00:00Z,,
Siavash Shahshahani,https://en.wikipedia.org/wiki/Siavash_Shahshahani,Q7506899,https://www.wikidata.org/wiki/Q7506899,male,mathematician,Iran,Tehran,1942-01-01T00:00:00Z,,
Homa Shaibany,https://en.wikipedia.org/wiki/Homa_Shaibany,Q5887331,https://www.wikidata.org/wiki/Q5887331,female,scientist; surgeon,Iran,Tehran,1913-01-01T00:00:00Z,,
Amin Shokrollahi,https://en.wikipedia.org/wiki/Amin_Shokrollahi,Q4746324,https://www.wikidata.org/wiki/Q4746324,male,computer scientist; cryptographer; engineer; inventor; mathematician,Germany; Iran,Tehran,1964-01-01T00:00:00Z,,
Jafar Zafarani,https://en.wikipedia.org/wiki/Jafar_Zafarani,Q4117659,https://www.wikidata.org/wiki/Q4117659,male,academic; mathematician,Iran,Isfahan,1947-01-01T00:00:00Z,,
Ibn Sahl (mathematician),https://en.wikipedia.org/wiki/Ibn_Sahl_%28mathematician%29,,,,,,,,,
Nasir Khusraw,https://en.wikipedia.org/wiki/Nasir_Khusraw,Q328796,https://www.wikidata.org/wiki/Q328796,male,da'i; essayist; mathematician; philosopher; poet; scholar; traveler; writer,Ghaznavid Empire; Seljuk Empire,Qabodiyon,1004-09-09T00:00:00Z,,
Nizam al-Mulk,https://en.wikipedia.org/wiki/Nizam_al-Mulk,Q298427,https://www.wikidata.org/wiki/Q298427,male,politician; scientist; statesperson; vizier; warrior; writer,Abbasid Caliphate; Ghaznavid Empire; Seljuk Empire,Tus,1018-04-16T00:00:00Z,,
Fakhr al-Din al-Razi,https://en.wikipedia.org/wiki/Fakhr_al-Din_al-Razi,Q333703,https://www.wikidata.org/wiki/Q333703,male,astronomer; mathematician; philosopher; ʿālim,,Ray,1150-01-01T00:00:00Z,,
Zakariya al-Qazwini,https://en.wikipedia.org/wiki/Zakariya_al-Qazwini,Q144639,https://www.wikidata.org/wiki/Q144639,male,geographer; historian; judge; mathematician; naturalist; zoologist,,Qazvin,1203-01-01T00:00:00Z,,
Al-Sharif al-Jurjani,https://en.wikipedia.org/wiki/Al-Sharif_al-Jurjani,Q3063378,https://www.wikidata.org/wiki/Q3063378,male,mutakallim; philosopher,Timurid Empire,Gorgan,1340-03-01T00:00:00Z,,
Abd al-Razzaq Samarqandi,https://en.wikipedia.org/wiki/Abd_al-Razzaq_Samarqandi,Q2511004,https://www.wikidata.org/wiki/Q2511004,male,historian; writer,Timurid Empire,Herat,1413-11-07T00:00:00Z,,
Fariba Adelkhah,https://en.wikipedia.org/wiki/Fariba_Adelkhah,Q59866648,https://www.wikidata.org/wiki/Q59866648,female,anthropologist; researcher; translator,France; Iran,Tehran,1959-04-25T00:00:00Z,,
Azar Andami,https://en.wikipedia.org/wiki/Azar_Andami,Q2875087,https://www.wikidata.org/wiki/Q2875087,female,bacteriologist; university teacher; vaccinologist,Iran,Rasht,1926-12-08T00:00:00Z,,
Homa Hoodfar,https://en.wikipedia.org/wiki/Homa_Hoodfar,Q24517947,https://www.wikidata.org/wiki/Q24517947,female,anthropologist,Iran,Iran,1950-01-01T00:00:00Z,,
Taraneh Javanbakht,https://en.wikipedia.org/wiki/Taraneh_Javanbakht,Q262354,https://www.wikidata.org/wiki/Q262354,female,academic; composer; essayist; human rights activist; literary critic; painter; philosopher; photographer; playwright; poet; sculptor; translator; writer,Canada; Iran,Tehran,1974-05-12T00:00:00Z,T_Javanbakht,https://x.com/T_Javanbakht
Farhad Kazemi (academic),https://en.wikipedia.org/wiki/Farhad_Kazemi_%28academic%29,,,,,,,,,
Houra Merrikh,https://en.wikipedia.org/wiki/Houra_Merrikh,Q71910316,https://www.wikidata.org/wiki/Q71910316,female,biochemist; university teacher,Iran; United States,Iran,,,
Homeira Moshirzadeh,https://en.wikipedia.org/wiki/Homeira_Moshirzadeh,Q25425925,https://www.wikidata.org/wiki/Q25425925,female,political scientist; writer,Iran,,1962-01-01T00:00:00Z,,
Roxana Moslehi,https://en.wikipedia.org/wiki/Roxana_Moslehi,Q4814466,https://www.wikidata.org/wiki/Q4814466,female,biologist; epidemiologist; oncologist,Canada; Iran,Iran,,Genomicien,https://x.com/Genomicien
Eliz Sanasarian,https://en.wikipedia.org/wiki/Eliz_Sanasarian,Q5362073,https://www.wikidata.org/wiki/Q5362073,female,political scientist,United States,Iran,1950-01-01T00:00:00Z,,
Mohsen Amiraslani,https://en.wikipedia.org/wiki/Mohsen_Amiraslani,Q2917745,https://www.wikidata.org/wiki/Q2917745,male,,Iran,Abadan,1977-01-01T00:00:00Z,,
Elham Azizi,https://en.wikipedia.org/wiki/Elham_Azizi,Q92755653,https://www.wikidata.org/wiki/Q92755653,female,researcher,,,,,
Omid Cameron Farokhzad,https://en.wikipedia.org/wiki/Omid_Cameron_Farokhzad,Q64009055,https://www.wikidata.org/wiki/Q64009055,male,scientist,,Tehran,1969-01-01T00:00:00Z,OmidFarokhzad,https://x.com/OmidFarokhzad
Amir Hossein Feghhi,https://en.wikipedia.org/wiki/Amir_Hossein_Feghhi,Q86783596,https://www.wikidata.org/wiki/Q86783596,male,nuclear engineer; nuclear physicist; politician; researcher; university teacher,Iran,Shiraz,1978-09-10T00:00:00Z,scientist,https://x.com/scientist
Elham Kashefi,https://en.wikipedia.org/wiki/Elham_Kashefi,Q66942146,https://www.wikidata.org/wiki/Q66942146,female,computer scientist,,,,,
Maryam Jafarkhani Kermani,https://en.wikipedia.org/wiki/Maryam_Jafarkhani_Kermani,Q59713877,https://www.wikidata.org/wiki/Q59713877,female,agronomist; university teacher,Iran,,,,
Soleiman Pakseresht,https://en.wikipedia.org/wiki/Soleiman_Pakseresht,Q28042333,https://www.wikidata.org/wiki/Q28042333,male,essayist; sociologist,,Piranshahr,1972-08-23T00:00:00Z,S_Pakseresht,https://x.com/S_Pakseresht
Nima Rezaei,https://en.wikipedia.org/wiki/Nima_Rezaei,Q26464741,https://www.wikidata.org/wiki/Q26464741,male,physician; scientist; university teacher,,Qaem Shahr,1976-06-09T00:00:00Z,,
Sussan Siavoshi,https://en.wikipedia.org/wiki/Sussan_Siavoshi,Q107006690,https://www.wikidata.org/wiki/Q107006690,female,political scientist,,,,,
Abbas Adham,https://en.wikipedia.org/wiki/Abbas_Adham,Q14847737,https://www.wikidata.org/wiki/Q14847737,male,philanthropist; physician; politician,Iran,Tabriz,1885-01-01T00:00:00Z,,
Yahya Adl,https://en.wikipedia.org/wiki/Yahya_Adl,Q6390194,https://www.wikidata.org/wiki/Q6390194,male,surgeon,Iran,Tabriz,1908-01-01T00:00:00Z,,
Abass Alavi,https://en.wikipedia.org/wiki/Abass_Alavi,Q4663555,https://www.wikidata.org/wiki/Q4663555,male,academic; physician,Iran,Tabriz,1938-01-01T00:00:00Z,,
William Cormick,https://en.wikipedia.org/wiki/William_Cormick,Q26243169,https://www.wikidata.org/wiki/Q26243169,male,physician,,,1822-01-01T00:00:00Z,,
Javad Heyat,https://en.wikipedia.org/wiki/Javad_Heyat,Q6414522,https://www.wikidata.org/wiki/Q6414522,male,journalist; physician; surgeon; writer,Iran,Tabriz,1925-05-24T00:00:00Z,,
Hamid Ahmadieh,https://en.wikipedia.org/wiki/Hamid_Ahmadieh,Q5644558,https://www.wikidata.org/wiki/Q5644558,male,ophthalmologist,Iran,Tehran,1953-01-01T00:00:00Z,,
Abbas Ardehali,https://en.wikipedia.org/wiki/Abbas_Ardehali,Q30315184,https://www.wikidata.org/wiki/Q30315184,male,cardiac surgeon; internist; physician; surgeon; transplant surgeon; university teacher,,Tehran,1959-01-01T00:00:00Z,,
Abdol Karim Ayadi,https://en.wikipedia.org/wiki/Abdol_Karim_Ayadi,Q5958830,https://www.wikidata.org/wiki/Q5958830,male,physician; politician,Iran,Tehran,1907-01-01T00:00:00Z,,
Pejman Azarmina,https://en.wikipedia.org/wiki/Pejman_Azarmina,Q7161002,https://www.wikidata.org/wiki/Q7161002,male,physician; writer,Iran,Tehran,1973-03-27T00:00:00Z,,
Kamran Bagheri Lankarani,https://en.wikipedia.org/wiki/Kamran_Bagheri_Lankarani,Q6359580,https://www.wikidata.org/wiki/Q6359580,male,physician; politician; researcher,Iran,Tehran,1965-01-01T00:00:00Z,,
Zahra Bani Yaghoub,https://en.wikipedia.org/wiki/Zahra_Bani_Yaghoub,Q10322592,https://www.wikidata.org/wiki/Q10322592,female,physician,Iran,Tehran,1980-10-16T00:00:00Z,,
Fereydoon Batmanghelidj,https://en.wikipedia.org/wiki/Fereydoon_Batmanghelidj,Q1406204,https://www.wikidata.org/wiki/Q1406204,male,physician; writer,Iran,Tehran,1931-01-01T00:00:00Z,,
Alimorad Farshchian,https://en.wikipedia.org/wiki/Alimorad_Farshchian,Q38222825,https://www.wikidata.org/wiki/Q38222825,male,physician,,Tehran,1962-04-02T00:00:00Z,,
Gary Ghahremani,https://en.wikipedia.org/wiki/Gary_Ghahremani,Q99203120,https://www.wikidata.org/wiki/Q99203120,male,researcher,,,,,
Hossein Gharib,https://en.wikipedia.org/wiki/Hossein_Gharib,Q5909037,https://www.wikidata.org/wiki/Q5909037,male,physician,Iran,Tehran,1940-02-02T00:00:00Z,,
Mohammad Gharib,https://en.wikipedia.org/wiki/Mohammad_Gharib,Q3026281,https://www.wikidata.org/wiki/Q3026281,male,physician,Iran,Tehran,1909-07-05T00:00:00Z,,
Armen Kocharian,https://en.wikipedia.org/wiki/Armen_Kocharian,Q26709668,https://www.wikidata.org/wiki/Q26709668,male,physician,,Tehran,1948-01-01T00:00:00Z,,
Noah McKay,https://en.wikipedia.org/wiki/Noah_McKay,Q5944206,https://www.wikidata.org/wiki/Q5944206,male,physician; university teacher,Iran,Tehran,1956-01-01T00:00:00Z,,
Roxana Mehran,https://en.wikipedia.org/wiki/Roxana_Mehran,Q43249705,https://www.wikidata.org/wiki/Q43249705,female,cardiologist; researcher,,,2000-01-01T00:00:00Z,,
Minoo Mohraz,https://en.wikipedia.org/wiki/Minoo_Mohraz,Q5835086,https://www.wikidata.org/wiki/Q5835086,female,physician; researcher,Iran,Tehran,1946-01-19T00:00:00Z,,
Azarakhsh Mokri,https://en.wikipedia.org/wiki/Azarakhsh_Mokri,Q5946887,https://www.wikidata.org/wiki/Q5946887,male,physician; psychiatrist,Iran,,1968-01-01T00:00:00Z,,
Seyed Hossein Mousavian (physician),https://en.wikipedia.org/wiki/Seyed_Hossein_Mousavian_%28physician%29,,,,,,,,,
Ali Rıza Öreroğlu,https://en.wikipedia.org/wiki/Ali_R%C4%B1za_%C3%96rero%C4%9Flu,,,,,,,,,
Hossein Ravazadeh,https://en.wikipedia.org/wiki/Hossein_Ravazadeh,Q5951665,https://www.wikidata.org/wiki/Q5951665,male,anti-vaccine activist; physician,Iran,Tehran,1956-01-01T00:00:00Z,,
Majid Samii,https://en.wikipedia.org/wiki/Majid_Samii,Q106031,https://www.wikidata.org/wiki/Q106031,male,inventor; neurosurgeon; professor; surgeon; writer,Germany; Iran,Tehran,1937-06-19T00:00:00Z,,
Nasser Simforoosh,https://en.wikipedia.org/wiki/Nasser_Simforoosh,Q23023713,https://www.wikidata.org/wiki/Q23023713,male,inventor; physician; surgeon,,Tehran,1947-01-01T00:00:00Z,,
Abolfazl Soroush,https://en.wikipedia.org/wiki/Abolfazl_Soroush,Q24412617,https://www.wikidata.org/wiki/Q24412617,male,journalist; physician; politician,,,,,
Shirin Towfigh,https://en.wikipedia.org/wiki/Shirin_Towfigh,Q92540682,https://www.wikidata.org/wiki/Q92540682,female,researcher,,,,SAGES_Updates,https://x.com/SAGES_Updates
Ali Akbar Velayati,https://en.wikipedia.org/wiki/Ali_Akbar_Velayati,Q439354,https://www.wikidata.org/wiki/Q439354,male,physician; politician,Iran,Tehran,1945-06-24T00:00:00Z,manototv,https://x.com/manototv
Ahmad Nahavandi,https://en.wikipedia.org/wiki/Ahmad_Nahavandi,Q4115105,https://www.wikidata.org/wiki/Q4115105,male,astrologer; astronomer; mathematician,Iran,Nahavand,,,
Abu Hanifa Dinawari,https://en.wikipedia.org/wiki/Abu_Hanifa_Dinawari,Q293520,https://www.wikidata.org/wiki/Q293520,male,astrologer; astronomer; biologist; botanist; engineer; geographer; historian; mathematician; poet,Abbasid Caliphate,Dinavar District,0828-01-01T00:00:00Z,,
Ghiyath al-Din Naqqash,https://en.wikipedia.org/wiki/Ghiyath_al-Din_Naqqash,Q5556797,https://www.wikidata.org/wiki/Q5556797,male,diplomat; painter,Timurid Empire,,,,
Al-Khwarizmi,https://en.wikipedia.org/wiki/Al-Khwarizmi,Q9038,https://www.wikidata.org/wiki/Q9038,male,astronomer; geographer; historian; mathematician; philosopher; translator,,http://www.wikidata.org/.well-known/genid/7a92874f4b08035952622338227cbf26,0780-01-01T00:00:00Z,,
Hamdallah Mustawfi,https://en.wikipedia.org/wiki/Hamdallah_Mustawfi,Q738649,https://www.wikidata.org/wiki/Q738649,male,geographer; historian; poet; writer,Iran,Qazvin,1281-01-01T00:00:00Z,,
List of medieval and pre-modern Iranian doctors,https://en.wikipedia.org/wiki/List_of_medieval_and_pre-modern_Iranian_doctors,Q6627883,https://www.wikidata.org/wiki/Q6627883,,scientist,,,,,
Avicenna,https://en.wikipedia.org/wiki/Avicenna,Q8011,https://www.wikidata.org/wiki/Q8011,male,Islamic jurist; astronomer; chemist; ethicist; mathematician; music theorist; philosopher; physician; physicist; poet; polymath; writer,,Afshona,0980-01-01T00:00:00Z,,
Jamshid al-Kashi,https://en.wikipedia.org/wiki/Jamshid_al-Kashi,Q115466,https://www.wikidata.org/wiki/Q115466,male,astrologer; astronomer; mathematician; physician,,Kashan,1380-01-01T00:00:00Z,,
Omar Khayyam,https://en.wikipedia.org/wiki/Omar_Khayyam,Q35900,https://www.wikidata.org/wiki/Q35900,male,astrologer; astronomer; lyricist; mathematician; musician; philosopher; physicist; poet; writer,Seljuk Empire,Nishapur,1048-05-24T00:00:00Z,,
Mahbanoo Tata,https://en.wikipedia.org/wiki/Mahbanoo_Tata,Q102210356,https://www.wikidata.org/wiki/Q102210356,female,mathematician; statistician,,,1942-04-26T00:00:00Z,,
Shabnam Akhtari,https://en.wikipedia.org/wiki/Shabnam_Akhtari,Q102085128,https://www.wikidata.org/wiki/Q102085128,female,mathematician,,,,,
Soheyla Feyzbakhsh,https://en.wikipedia.org/wiki/Soheyla_Feyzbakhsh,Q103162614,https://www.wikidata.org/wiki/Q103162614,female,mathematician,,,,,
Asma Hassannezhad,https://en.wikipedia.org/wiki/Asma_Hassannezhad,Q102405490,https://www.wikidata.org/wiki/Q102405490,female,mathematician,Iran,,1984-08-21T00:00:00Z,,
Sona Hosseini,https://en.wikipedia.org/wiki/Sona_Hosseini,Q110665254,https://www.wikidata.org/wiki/Q110665254,female,researcher,,,1982-01-01T00:00:00Z,,
Delaram Kahrobaei,https://en.wikipedia.org/wiki/Delaram_Kahrobaei,Q89710351,https://www.wikidata.org/wiki/Q89710351,female,computer scientist; professor,,,1975-01-01T00:00:00Z,,
Morvarid Karimi,https://en.wikipedia.org/wiki/Morvarid_Karimi,Q39058309,https://www.wikidata.org/wiki/Q39058309,female,scientist,,Isfahan,1971-09-25T00:00:00Z,,
Farideh Moradkhani,https://en.wikipedia.org/wiki/Farideh_Moradkhani,Q115478379,https://www.wikidata.org/wiki/Q115478379,female,human rights activist,Iran,,1971-01-01T00:00:00Z,,
Ariane Tabatabai,https://en.wikipedia.org/wiki/Ariane_Tabatabai,Q109552373,https://www.wikidata.org/wiki/Q109552373,female,political scientist,United States,,,,
