confidence_level,created_at,description,description_en,display_name,display_name_en,followers_count,following_count,iteration_source,location,manual_target_population,predicted_class,profile_banner_url,profile_image_url,statuses_count,target_population,uncertainty_score,url,username,verified,manual_label,prob_0,prob_1,prob_2,confidence_group
0.5334245577566323,June 2022,We back bold entrepreneurs building the next internet.  Posts are not investment advice or an advertisement for investment services. See  a16z.com/disclosures,We back bold entrepreneurs building the next internet.  Posts are not investment advice or an advertisement for investment services. See  a16z.com/disclosures,a16z crypto,a16z crypto,,511.0,4.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,7127.0,,0.4665754422433676,,a16zcrypto,False,,,,,
0.5341446908988147,December 2014,همسر- روزنامه نگار - مدافع حقوق بشر Spouse - Journalist - Human Rights Defender peace-mark.org  Retweets ≠ endorsements,Spouse - Journalist - Human Rights Defender peace-mark.org Retweets ≠ endorsements,Ali Kalaei,Ali Kalaei,5599.0,4991.0,4.0,Sweden,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1373.0,,0.4658553091011853,,alikalaei62,False,,,,,
0.5354016479539383,January 2013,Iranian journalist رئیس امور اطلاع رسانی دولت / #Petrochemical #energy,"Iranian journalist, head of government information affairs / #Petrochemical #energy",Ali Ahmadnia | علی‌ احمدنیا,Ali Ahmadnia Ali Ahmadnia,,1755.0,4.0,Tehran,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1332.0,,0.4645983520460617,,ali_ahmadnia,False,,,,,
0.5378220023391475,March 2015,ما دامَ في السمّاء من يحميك، فَليسَ في الأرض من يكسرك.,"As long as there is someone in heaven to protect you, there is no one on earth to break you.",أحمد القرون,Ahmed Al-Qurun,,1091.0,4.0,Al Khobar,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1381.0,,0.4621779976608525,,algroonahmed,False,,,,,
0.5382352730769034,May 2024,گاهی آروم گاهی پرشور،حد وسط اینجا معنا ندارد,"Sometimes calm, sometimes passionate, the middle ground has no meaning here",A.,A.,0.0,50.0,4.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,8.0,,0.4617647269230965,,ala_tre6,False,,,,,
0.5382352730769034,November 2025,ɪ ᴄᴀɴ'ᴛ ʙᴇʟɪᴠᴇ ʏᴏᴜ ʟᴇғᴛ,ɪ ᴄᴀɴ'ᴛ ʙᴇʟɪᴠᴇ ʏᴏᴜ ʟᴇġᴛ,ABOL,ABOL,0.0,8.0,4.0,iran,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.4617647269230965,,abol1159817,False,,,,,
0.5382352730769034,March 2023,ایسته‌سن یاندیر یانماغا آلیشاریق کول اولوب یئنیدن دوغولاریق سونرا..,"Istesen, Yandir Yanmagha, Alishariq, Kol Olub, Yeniden, Doghulariq, Sonra..",𐰯𐱃𐰢𐰚|فآطِمِ🎋,𐰯𐱃𐰢𐰚|Fatim 🎋,1216.0,819.0,4.0,Təbrizli-,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4248.0,,0.4617647269230965,,_iwftw,False,,,,,
0.5382352730769034,February 2025,« نه سلطنت، نه رهبری، نه ارتجاع رجوی »        لیبرال,"""No monarchy, no leadership, no reaction,"" Rajavi, a liberal",Rebel girl,Rebel girl,1399.0,1004.0,4.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,9779.0,,0.4617647269230965,,2_rebelgirl,False,,,,,
0.5382352730769034,November 2021,واسه چشم آفته و واسه گل زینته خار,For the eyes of the plague and for the flower of the thorn,رضینسکی,Razinsky,231.0,106.0,4.0,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5925.0,,0.4617647269230965,,_rezinski,False,,,,,
0.5382352730769034,December 2023,‌یازیرام، دۆزدۆ قاتیل_ قاتیلمییرسان آتیل_یانلیش دی دۆزۆن یاز | بیربئلهروانپریش,"یازیازم, Dosdo killer _ slimmy 'Atil_Janlish de Dosho Yaz | Birbelrwanprish",səs siz,the voice is you,532.0,436.0,4.0,Güney Azərbaycan,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,0.4617647269230965,,_ya_karim_,False,,,,,
0.5382352730769034,January 2021,خطيب أهل السنة ورئيس جامعة دار العلوم بمدينة زاهدان، ورئيس منظمة اتحاد المدارس الدينية لأهل السنة بمحافظة سيستان وبلوشستان - إيران,"Sunni preacher and president of Dar al-Ulum University in Zahedan, and president of the Union of Sunni Religious Schools Organization in Sistan and Baluchestan Province - Iran",فضيلة الشيخ عبد الحميد إسماعيل زهي,His Eminence Sheikh Abdul Hamid Ismail Zahi,3445.0,2.0,4.0,Iran,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,379.0,,0.4617647269230965,,abdolhamidnetar,False,,,,,
0.5389016090472223,September 2021,The First 24/7 International News Channel for Afghanistan اولین شبکه خبری بین‌المللی ۲۴ ساعته افغانستان Email: info@afintl.com  00447771112080,The First 24/7 International News Channel for Afghanistan Email: info@afintl.com 00447771112080,رادیو افغانستان اینترنشنال,Radio Afghanistan International,,12.0,4.0,"London, UK",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1315.0,,0.4610983909527777,,afintlradio,False,,,,,
0.5389329095445321,December 2010,"Product designer and change maker. Formerly: UX Designer in Tokyo. Reporter, Editor at Japan's NHK, and AFP journalist in Tehran.","Product designer and change maker. Formerly: UX Designer in Tokyo. Reporter, Editor at Japan's NHK, and AFP journalist in Tehran.",Ali Noorani,Ali Noorani,3781.0,1259.0,4.0,"Toronto, ON",1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1332.0,,0.4610670904554679,,ali_noorani_teh,False,,,,,
0.5392346951039406,October 2020,Director of Strategic Communications  @MOFAUAE,Director of Strategic Communications  @MOFAUAE,Afra Al Hameli,Afra Al Hameli,,301.0,4.0,Abu Dhabi,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1939.0,,0.4607653048960594,,aframalhameli,False,,,,,
0.5392346951039406,March 2009,Film&tv director,Film&tv director,Pia Strietmann,Pia Strietmann,74.0,115.0,4.0,"Berlin, London",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,127.0,,0.4607653048960594,,_pia_,False,,,,,
0.5395874973972382,February 2011,Member of the Swedish Parliament  | Foreign Policy & Security | Iran–EU Affairs | Democracy & Human Rights,Member of the Swedish Parliament  | Foreign Policy & Security | Iran–EU Affairs | Democracy & Human Rights,Alireza Akhondi,Alireza Akhondi,,115.0,4.0,"Stockholm, Sweden",1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,3031.0,,0.4604125026027618,,alirezaakhondi,False,,,,,
0.5396319120012637,November 2010,"أحيوا أمرنا رحم الله من أحيا أمرنا""التعليقات المنشورة لا تعبر عن رأي صفحتنا تابعونا على منصة X  @imam_ali_says  @ahlulbayt_says","Revive our matter, may God have mercy on those who revive our matter.” The published comments do not express the opinion of our page. Follow us on the X platform @imam_ali_says @ahlulbayt_says",أهـلُ البـيت,Ahl al-Bayt,,13.0,4.0,Kuwait,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1315.0,,0.4603680879987363,,ahlulbayt_says,False,,,,,
0.5405838069466808,September 2012,Journalist. host of  @hyperfixedpod . ex/  @westernkabuki . Ex/ @replyall . Chill dude with a cool 'tude. alex@hyperfixedpod.com,Journalist. host of  @hyperfixedpod . ex/  @westernkabuki . Ex/ @replyall . Chill dude with a cool 'tude. alex@hyperfixedpod.com,Alex Goldman,Alex Goldman,,3610.0,4.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,444.0,,0.4594161930533191,,agoldmund,False,,,,,
0.5409270468449391,May 2011,"Formerly: FIFA advisor, World Football Remission Fund, UEFA/AFC/Deloitte, MESGO/FIMBA, trailing spouse  @lost_food , legacy fan, etc. Personal views, etc.","Formerly: FIFA advisor, World Football Remission Fund, UEFA/AFC/Deloitte, MESGO/FIMBA, trailing spouse  @lost_food , legacy fan, etc. Personal views, etc.",Alex Phillips,Alex Phillips,518.0,2215.0,4.0,"London, Nyon, KL, Amsterdam",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,515.0,,0.4590729531550609,,alexphillips8,False,,,,,
0.5411788311709713,April 2025,"آتفه چهارمحالیان  Poet, writer, and human rights activist For me, literature is a necessity of intervention","Atfe Chaharmahalian Poet, writer, and human rights activist For me, literature is a necessity of intervention",Atefeh Chaharmahaliayan,Atefeh Chaharmahaliayan,112.0,163.0,4.0,"Hamburg, Germany",1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,7.0,,0.4588211688290287,,achaharmahaliy,False,,,,,
0.5421401695084722,March 2020,الأهلي وطن يحكي فخرا، وهل بعد الأهلي عشق، وهل بعد الأهلي جنون,"Al-Ahly is a country that speaks of pride. Is there love after Al-Ahly, and is there madness after Al-Ahly?",36🏆Ali,36🏆Ali,755.0,1099.0,4.0,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,36.0,,0.4578598304915278,,ali_0909a,False,,,,,
0.5432902568031478,January 2020,journalist | ثبت است بر جریده عالم دوام ما,journalist | It is registered in our sustainable world journal,Ali Gholhaki,Ali Gholhaki,,3259.0,4.0,هرجا که باید,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,9934.0,,0.4567097431968522,,aghplt,False,,,,,
0.543635016913035,March 2019,روزگارم بد نیست، اگر نابخردی ها و کج اندیشی ها و قضاوت ها بگذارند.,"My life is not bad, if they make stupid and biased thoughts and judgments.",Ahad.sadeghi71,Sunday. sadeghi71,238.0,735.0,4.0,همه جای ایران سرای من است,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,336.0,,0.456364983086965,,ahadsadeghi71,False,,,,,
0.5448521524806814,May 2008,"Lawyer • Author • Father • Former Afghan civil servant (national security) • Advisory Committee  @KaldorCentre  • Trustee, Australian Refugee Foundation","Lawyer • Author • Father • Former Afghan civil servant (national security) • Advisory Committee  @KaldorCentre  • Trustee, Australian Refugee Foundation",Shuja Jamal,Shuja Jamal,,3284.0,4.0,Melbourne | Naarm,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1322.0,,0.4551478475193186,,ahmadshuja,False,,,,,
0.5449092872947661,August 2009,"we invest in software eating the world  a16z.com/portfolio a16z.com/podcasts  Watch ""The Ben & Marc Show"":  youtube.com/@a16z","we invest in software eating the world  a16z.com/portfolio a16z.com/podcasts  Watch ""The Ben & Marc Show"":  youtube.com/@a16z",a16z,a16z,,52.0,4.0,The Cloud,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,6145.0,,0.4550907127052339,,a16z,False,,,,,
0.5449355788736363,June 2021,The First 24/7 International News Channel for Afghanistan اولین شبکه خبری بین‌المللی ۲۴ ساعته افغانستان Email: info@afintl.com WhatsApp: +447340006000,The First 24/7 International News Channel for Afghanistan Email: info@afintl.com WhatsApp: +447340006000,افغانستان اینترنشنال,Afghanistan International,,10.0,4.0,"London, UK",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1315.0,,0.4550644211263637,,afintlbrk,False,,,,,
0.5459771697437711,June 2023,Writer/Illustrator   Author of whimsical fantasy and emotional romantasy  Dubbed the Canva Angel  Rep: ???,Writer/Illustrator   Author of whimsical fantasy and emotional romantasy  Dubbed the Canva Angel  Rep: ???,Aaliyah🌸,Aaliyah🌸,1680.0,763.0,4.0,Lavender Forest,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,8839.0,,0.4540228302562289,,alpaolucci,False,,,,,
0.548433562815952,December 2020,دلخوشی ها کم‌نیست، دیده ها، نابیناست..‌.,"Pleasures are not few, sight is blind...",پرنسس,princess,26.0,10.0,4.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,125.0,,0.451566437184048,,5y6aahcdftzn4me,False,,,,,
0.5499240455269743,February 2020,"Senior Journalist  @IranInternational  TV  iranintl.com/en  @IranIntl_En  interested in EU, Germany, international&Iran affaires, Iaea, Iran nuclear","Senior Journalist  @IranInternational  TV  iranintl.com/en  @IranIntl_En  interested in EU, Germany, international&Iran affaires, Iaea, Iran nuclear",Ahmad Samadi,Ahmad Samadi,5188.0,973.0,4.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1979.0,,0.4500759544730257,,ahmadsamadi1974,False,,,,,
0.5506116808203482,June 2010,Journalist w/  @TheGrayzoneNews  / Writing:  mate.substack.com / Co-host:  @UsefulIdiotpod . Email: aaronmate@protonmail.com,Journalist w/  @TheGrayzoneNews  / Writing:  mate.substack.com / Co-host:  @UsefulIdiotpod . Email: aaronmate@protonmail.com,Aaron Maté,Aaron Mate,,4004.0,4.0,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,6157.0,,0.4493883191796518,,aaronjmate,False,,,,,
0.5511218694244344,September 2018,سخنگو و دبیر هیئت دولت شهید رئیسی | حقوق‌دان و عضو هیئت علمی دانشگاه تربیت مدرس,Spokesman and Secretary of the government delegation of Shahid Raisi Lawyer and faculty member of Tarbiat Modares University,علی بهادری جهرمی,Ali Bahadri Jahormi,,138.0,4.0,Islamic Republic of Iran,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,2464.0,,0.4488781305755656,,alibahaadori,False,,,,,
0.5526370422290907,July 2013,"A nonprofit, cost-free software developer academy for women and gender expansive folks, changing the face of tech.","A nonprofit, cost-free software developer academy for women and gender expansive folks, changing the face of tech.",Ada Dev Academy,Ada Dev Academy,6402.0,744.0,4.0,"Seattle, Washington",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5503.0,,0.4473629577709093,,adaacademy,False,,,,,
0.5532187263496564,March 2011,رسانه‌ی مستقل هیپ‌هاپ/رپ فارسی، تاسیس ۱۳۸۸,"Independent Persian hip-hop/rap media, established in 2008",20RAP.com,20RAP.com,,13.0,4.0,Iran,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5214.0,,0.4467812736503436,,20rapcom,False,,,,,
0.5535524855679006,January 2013,"Editor-in-chief@  UpdateMD.com and  NooshDaroo.ir Co-founder@  Bozorgraah.com Founder  Narenji.ir, ex-prisoner and a Physician!","Editor-in-chief@  UpdateMD.com and  NooshDaroo.ir Co-founder@  Bozorgraah.com Founder  Narenji.ir, ex-prisoner and a Physician!",Aliasghar Honarmand | علی اصغر هنرمند,Aliasghar Honarmand | Ali Asghar the artist,,288.0,4.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4047.0,,0.4464475144320994,,aahonarmand,False,,,,,
0.5562060579652166,May 2011,Through sport we have the power to change lives.,Through sport we have the power to change lives.,adidas,adidas,,255.0,4.0,"Herzogenaurach, Deutschland",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1315.0,,0.4437939420347834,,adidas,False,,,,,
0.5574021272252005,July 2021,"Fighting Marxist-Islamist threats to humanity, safety, and the entirety of human  life!","Fighting Marxist-Islamist threats to humanity, safety, and the entirety of human  life!",AghaChurchill | The Anti-Left,AghaChurchill | The Anti-Left,5167.0,990.0,4.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1303.0,,0.4425978727747994,,aghachurchill,False,,,,,
0.5594862211635553,October 2015,تا اطلاع ثانوی فقط #زن_زندگی_آزادی,"Until further notice, only #free_life_woman",i N !,i N !,149.0,160.0,4.0,!,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4797.0,,0.4405137788364447,,_angry_n___,False,,,,,
0.5615003433209969,August 2010,PhD candidate in Persian literature | Iran analyst | Focused on domestic affairs & foreign policy.,PhD candidate in Persian literature | Iran analyst | Focused on domestic affairs & foreign policy.,Ahmed Farouk,Ahmed Farouk,1844.0,718.0,4.0,"CAIRO , EGYPT",1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,0.4384996566790031,,afarouk92,False,,,,,
0.562371409178998,July 2021,نام من سید محمد حاجی سید جوادی است و مسئولیت حقوقی  نوشته هایم بر عهده من است.  #جمهوری‌خواه  #سوسیال‌دموکرات,My name is Seyed Mohammad Haji Seyed Javadi and I am responsible for the legal responsibility of my writings.  #Republican #Social Democrat,Afshin,heat,1318.0,2948.0,4.0,,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,0.437628590821002,,afshin_46,False,,,,,
0.5623846028527386,August 2017,"journalist, social researcher, civil activist","journalist, social researcher, civil activist",عباس عبدی,Abbas Abdi,,475.0,4.0,Islamic Republic of Iran,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5780.0,,0.4376153971472614,,abb_abdi,False,,,,,
0.5652464504034939,March 2009,"NFL/NBA Deputy Editor at  @PFSN365  | Past:  @ESPN ,  @USATODAYSports ,  @HoopsHype ,  @NBAalumni ,  @basketbllnews  | AlexKennedyNBA@gmail.com","NFL/NBA Deputy Editor at  @PFSN365  | Past:  @ESPN ,  @USATODAYSports ,  @HoopsHype ,  @NBAalumni ,  @basketbllnews  | AlexKennedyNBA@gmail.com",Alex Kennedy,Alex Kennedy,,4450.0,4.0,Florida,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1376.0,,0.4347535495965061,,alexkennedynba,False,,,,,
0.5659849684087768,November 2025,Civil Engineering the Future of Refining.  O&G Infrastructure.,Civil Engineering the Future of Refining.  O&G Infrastructure.,MrRezaeiAli,MrRezaeiAli,1.0,34.0,4.0,Islamic Republic of Iran,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.4340150315912232,,alimr70141,False,,,,,
0.5666306198990073,December 2015,@NimaAghiani  & Sara Bideli Shamloo ( @SarrSewZenith ). Electronic / Experimental / Abstract  9tantiope.bandcamp.com - all enquiries: booking@9tantiope.com,@NimaAghiani  & Sara Bideli Shamloo ( @SarrSewZenith ). Electronic / Experimental / Abstract  9tantiope.bandcamp.com - all enquiries: booking@9tantiope.com,9T Antiope,9T Antiope,550.0,202.0,4.0,Tehran / Paris,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,927.0,,0.4333693801009927,,9tantiope,False,,,,,
0.8156450939660347,November 2018,علی ضیا,Ali Zia,Ali Ziya,Ali Ziya,,90.0,,,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,6185.0,,0.1843549060339653,,aliziyak,False,1.0,0.1843549060339653,0.8156450939660347,,high_confidence
0.8156450939660347,May 2021,بنده‌ی خدا,God's servant,Ali Larijani | علی لاریجانی,Ali Larijani Ali Larijani,,2.0,,Islamic Republic of Iran,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,355.0,,0.1843549060339653,,alilarijani_ir,False,1.0,0.1843549060339653,0.8156450939660347,,high_confidence
0.8003175976540763,November 2012,مورخ، مشاور وزیر خارجه، مشاور بنیاد ایران‌شناسی و عضو برنامه حافظه جهانی یونسکو در ایران. توئیت ها نظرات شخصی و هیچگونه مسئولیتی درباره نظرات‌ و بازنشرها ندارم,"Historian, adviser to the foreign minister, adviser to the Iranology Foundation and a member of the UNESCO World Memory Program in Iran. Tweets are personal opinions and I have no responsibility for comments and reposts",علی موجانی Ali MOUJANI,Ali MOUJANI,3023.0,444.0,,,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,3172.0,,0.1996824023459237,,alimoujani,False,1.0,0.1996824023459237,0.8003175976540763,,high_confidence
0.7938934075071257,September 2024,او میکشد قلاب را...,He pulls the hook...,✪ALI✪,✪ALI✪,722.0,746.0,,Bu,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,7052.0,,0.2061065924928743,,aliiorgi,False,1.0,0.2061065924928743,0.7938934075071257,,high_confidence
0.7938934075071257,January 2020,اخلاق نیک ؛ کردار نیک ؛ پندار نیک,good manners; good character; Pindar the righteous,Ali Hoseini,Ali Hoseini,6.0,107.0,,مشهد مقدس ایران,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4.0,,0.2061065924928743,,alihoseini692,False,1.0,0.2061065924928743,0.7938934075071257,,high_confidence
0.790477982510856,September 2010,نظاره گر منفعل.روزنامه نگار و برنامه ساز رادیو و منتقد تیاتر.مدرس پاره وقت برخی دانشگاهها.  هرچی ام که می گم به خودم مربوطه نه محل کارم.والله,"Passive observer. Journalist and radio program maker and theater critic. Part-time teacher at some universities.  Whatever I say is related to me, not my workplace",علیج,Alij,248.0,193.0,,tehran,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,2174.0,,0.209522017489144,,alijafarifo,False,1.0,0.209522017489144,0.790477982510856,,high_confidence
0.788041178863307,December 2025,Application gestion de la communauté musulmane,Muslim community management application,Al Humma,Al Humma,0.0,7.0,,Abidjan,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.2119588211366929,,alhumma,False,0.0,0.788041178863307,0.2119588211366929,,high_confidence
0.788041178863307,November 2023,Abdulelah AL-MalKi 𓅓,Abdulelah AL-Malki 𓅓,A,A,4.0,91.0,,,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,36.0,,0.2119588211366929,,aalmalki_10,False,0.0,0.788041178863307,0.2119588211366929,,high_confidence
0.788041178863307,September 2025,,,Firas Al Mashhadani,Firas Al Mashhadani,26.0,162.0,,"Sulaymaniyah, Iraq",,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,43.0,,0.2119588211366929,,al_firas999,False,0.0,0.788041178863307,0.2119588211366929,,high_confidence
0.788041178863307,September 2023,,,Al,Al,1.0,34.0,,,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,18.0,,0.2119588211366929,,al3151644276727,False,0.0,0.788041178863307,0.2119588211366929,,high_confidence
0.7873800045656222,November 2025,انشاالله پایان و نابودی اسرائیل به دست اولاد علی(علیه سلام)  Israel Is a Canserous Gland,"God willing, the end and destruction of Israel at the hands of the descendants of Ali (peace be upon him) Israel Is a Cancerous Gland",abolfazl Esmaili,abolfazl Esmaili,4.0,28.0,,Islamic Republic of Iran,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,164.0,,0.2126199954343778,,abolie17386,False,1.0,0.2126199954343778,0.7873800045656222,,high_confidence
0.7873800045656222,February 2017,ناسزا شنيدن كسب و كار روزانه ماست/مسئوليتی به‌خاطر نظرات ديگران زير توئيت‌هايم ندارم/ توهین= بلاک,Hearing insults is our daily business/I am not responsible for other people's comments under my tweets/Insult = block,علی عالی🇮🇷,Ali Aali 🇮🇷,,182.0,,Islamic Republic of Iran,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4670.0,,0.2126199954343778,,aliaalei,False,1.0,0.2126199954343778,0.7873800045656222,,high_confidence
0.7851039024777824,December 2017,یک نفر از مردم ایران،امیدوار به آینده ایران،روزنامه نگار در ایران،دانشجوی دکتری مسائل ایران،مسئولیتی در برابر نظرات و کامنت ها ندارم. توییت ها دیدگاه شخصی است.,"A person of Iranian people, hopeful for the future of Iran, a journalist in Iran, a doctoral student of Iranian issues, I am not responsible for opinions and comments. Tweets are personal opinion.",Amirreza Nazari,Amirreza Nazari,,3028.0,,,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,6145.0,,0.2148960975222176,,a_rnazari,False,1.0,0.2148960975222176,0.7851039024777824,,high_confidence
0.7847978291260894,October 2018,کارشناس مکانیک طراح قطعات  متخصص در زمینه خودرو,"Mechanical expert, expert in automotive parts designer",Afrasyabi.alireza,Afrasyabi.alireza,36.0,322.0,,ahwaz,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,137.0,,0.2152021708739105,,afrasyabia,False,1.0,0.2152021708739105,0.7847978291260894,,high_confidence
0.7841920907467111,February 2023,ما به منشور مهسا به عنوان مبنایی برای همکاری باور داریم. هدف سرنگونی رژیم جمهوری اسلامی در فرآیندی خشونت‌پرهیز و رسیدن به حکومتی سکولار دموکراتیک است.,We believe in the Mahsa Charter as a basis for cooperation. The goal is to overthrow the regime of the Islamic Republic in a non-violent process and achieve a secular democratic government.,Alliance for Democracy and Freedom in Iran,Alliance for Democracy and Freedom in Iran,7667.0,0.0,,,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,13.0,,0.2158079092532888,,adfiranofficial,False,1.0,0.2158079092532888,0.7841920907467111,,high_confidence
0.7825348997595579,March 2012,علیرضا کیانی,Alireza Kayani,Alireza Kiani,Alireza Kiani,,480.0,,,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,7356.0,,0.217465100240442,,alirezakiani2,False,1.0,0.217465100240442,0.7825348997595579,,high_confidence
0.7817896601156975,September 2018,یه مالیچی دغدغه‌مند برای اصلاح // خاک پای نوکران حضرت زهرا سلام الله علیها هستم //  ورود سگ و برانداز به این پیج ممنوعه,"A Malichi who is concerned about reforming // I am the dust of the servants of Hazrat Zahra, peace be upon them // Dogs and subversives are prohibited from entering this page.",Ali.M,Ali.M,1569.0,1719.0,,Islamic Republic of Iran,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1155.0,,0.2182103398843025,,alirezamm1992,False,1.0,0.2182103398843025,0.7817896601156975,,high_confidence
0.7801678612402035,February 2019,ادیتور دیوانهعضو مجمع حقیقتیابی‌ توییتر ‍                              ازمنشنم ناراحت شدی بگوپاک کنم                           اگه‌بک‌ندادم۹۹٪‌هنوز ندیدم,"Crazy editor, a member of the truth-finding forum of Twitter, you are upset with my mention, tell me to delete it, if I don't back it, 99% I haven't seen it yet.",علیرضا سایه,Alireza Sayeh,,21.0,,"İzmir, Türkiye",,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1155.0,,0.2198321387597964,,alirezasayeh,False,1.0,0.2198321387597964,0.7801678612402035,,high_confidence
