username,display_name,description,followers_count,following_count,statuses_count,verified,created_at,location,url,profile_image_url,profile_banner_url,description_en,display_name_en
2internetghosts,ketaminion,vocalista do two internet ghosts / qqr pronome / ig:  @pdrmuriel  /  @twointernetghosts,6853.0,3767.0,,False,April 2021,São Paulo,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,vocalist of two internet ghosts / qqr pronoun / ig: @pdrmuriel / @twointernetghosts,ketaminion
2ndravanparish,روانپریش دوم درب اول,منو آنفالو نکن عنتر ب.آ بزن / CG Artist & Web Designer,,35.0,5587.0,False,December 2018,"Dubai, UAE",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Don't unfollow me, Anter B.A. / CG Artist & Web Designer",The second psychopath of the first door
2rr0i_,🌟,#Shabab Al Ahli Dubai fc - insta - w5pll Tik - 2.rr0i - ( وَاذْكُر رِبِّكَ إِذَا نَسِيتَ ),4.0,37.0,25.0,False,April 2025,"Dubai, United Arab Emirates",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,#Shabab Al Ahli Dubai fc - insta - w5pll Tik - 2.rr0i - (And remember your Lord when you forget),🌟
2x0x2x4,KolKa,جمهوری اسلامی در دریای خونی که به راه انداخته، غرق خواهد شد...  #زن_زندگی_آزادی #مهسا_امینی,133.0,95.0,987.0,False,December 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,The Islamic Republic will drown in the sea of ​​blood it has started...,Col
30for30,30 for 30,"Check out the ENTIRE 30 for 30 collection on  @ESPNPlus , a part of The Disney Bundle.",,1399.0,30.0,False,June 2009,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Check out the ENTIRE 30 for 30 collection on  @ESPNPlus , a part of The Disney Bundle.",30 for 30
319u9xc85rz97,KatherineRalph,,67.0,7339.0,0.0,False,March 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,KatherineRalph
31siye6,しろ,,25.0,45.0,4406.0,False,October 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,white
3303losangelesr,3303losangelesr,.....,7.0,917.0,3249.0,False,January 2024,"Sanfrancisco , Texas",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,.....,3303losangelesr
34gwr77liku4hw8,احمد رمزي,,18.0,450.0,4.0,False,June 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Ahmed Ramzy
35anj,نشريه سه‌پنج,از روی نعش جمهوری اسلامی رد می‌شویم #همکاری_ملی,,0.0,2021.0,False,February 2013,35anj,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,We pass over the coffin of the Islamic Republic of #National_Cooperation,Sehpanj magazine
35pmrc4xezu0tvd,Максат,,0.0,4.0,6.0,False,July 2019,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,The goal
3ccmke,Third Coast Cinema,,1.0,154.0,0.0,False,September 2025,"Milwaukee, WI",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Third Coast Cinema
3eyedamir,SeyedAmir Sayyah,دغدغه محیط‌کسب‌وکار، کارآفرینی، شفافیت، عدالت رقابت، حقوق‌مالکیت، حاکمیت‌قانون و تنظیمگری فجازی در ایران. توئیتهام به هیچ شورا و مرکزی ربطی نَ  دا  رَد,,438.0,5587.0,False,January 2020,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Business environment concerns, entrepreneurship, transparency, competition justice, property rights, rule of law and spatial regulation in Iran. Tweetham has nothing to do with any council or center",Seyed Amir Sayyah
3pm_est,R,,1.0,85.0,0.0,False,December 2025,"New York, USA",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,R
3tareee,سه تا رِ,من بد دهن‌تر از چیزی‌ام که از توئیتام به نظر میرسه ولی حالا باز خود دانی!,1206.0,212.0,,False,May 2016,شهری عاری از مونوگامی,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"I'm more bad-mouthed than it seems from my tweet, but now you know!",Three R
424xh,Muchacho,“in-betweenness is a fundamental condition of our times.” ==BUILDING mode==,154.0,2398.0,,False,January 2012,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,“in-betweenness is a fundamental condition of our times.” ==BUILDING mode==,Young guy
42potatoesss,Ishita Dasgupta,,1.0,77.0,0.0,False,October 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Ishita Dasgupta
433_uae2,عميد الرياضة,منصة رياضية إماراتية  تغطي الحدث محلياً وعالمياً,,178.0,5587.0,False,November 2020,الامارات العربية المتحدة,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,An Emirati sports platform that covers the event locally and globally,Dean of Sports
4bteen,Abtinn,,17.0,391.0,12.0,False,May 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Abt
4freedom4iran,Freedom,,18.0,214.0,682.0,False,September 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Freedom
4freedominiran,Iran Freedom,"Representing activities & views of the Iranian diaspora, promoting democratic change by the people for #FreeIran Voice of #IranProtests #MaryamRajavi4FreeIran",,698.0,2018.0,False,August 2013,,,https://pbs.twimg.com/profile_images/1427297293242441731/1vPaoNnm_200x200.jpg,,"Representing activities & views of the Iranian diaspora, promoting democratic change by the people for #FreeIran Voice of #IranProtests #MaryamRajavi4FreeIran",Iran Freedom
4genderjustice,Women's Initiatives for Gender Justice,"We advance gender justice and advocate for accountability. Women’s Initiatives for Gender Justice has left X. Stay updated via LinkedIn, Bluesky + Mailing List.",5771.0,1516.0,8749.0,False,December 2011,"The Hague, The Netherlands",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"We advance gender justice and advocate for accountability. Women’s Initiatives for Gender Justice has left X. Stay updated via LinkedIn, Bluesky + Mailing List.",Women's Initiatives for Gender Justice
4ltgmlpx61671,Payton Brown 4LtgmLpx,,3.0,195.0,0.0,False,November 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Payton Brown 4LtgmLpx
4m2dvxbg7uptwhz,.,,104.0,383.0,8.0,False,September 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,.
4refugeewomen,Women for Refugee Women 🧡,We support women seeking safety in the UK to rebuild their lives on their own terms.     @4refugeewomen .bsky.social  #WelcomeEveryWoman #SetHerFree,,3581.0,5587.0,False,July 2011,UK,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,We support women seeking safety in the UK to rebuild their lives on their own terms.     @4refugeewomen .bsky.social  #WelcomeEveryWoman #SetHerFree,Women for Refugee Women 🧡
4viewers,4Viewers,Your source of info for all things  @Channel4  (and sister channels). Want to know more? Click our website link below.,,1330.0,4.0,False,July 2009,UK,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Your source of info for all things  @Channel4  (and sister channels). Want to know more? Click our website link below.,4Viewers
4xasw2m9126jd,VernaAckermann,,47.0,2056.0,0.0,False,July 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Verna Ackermann
4zk79e91ywvxni2,Мадина,Халық ушін болашақ үшін аянбай еңбек етем!,11.0,118.0,18.0,False,March 2019,Kazakhstan,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,I will work tirelessly for the future of the people!,Medina
54hz_whale,54hzwhale,Gamification Enthusiast Crypto Enthusiast,59.0,1363.0,55.0,False,November 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Gamification Enthusiast Crypto Enthusiast,54hzwhale
5ogand,Sogand,Artist,,71.0,1709.0,False,January 2013,"London, England",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Artist,Swearing
5x2i530x3rcidcw,GailNewton,,123.0,3449.0,0.0,False,October 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,GailNewton
61pari93357,wind carry us?,خانه دار بی ادعا,48.0,681.0,308.0,False,October 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Unassuming housewife,wind carry us?
677krzych,Wojtek,,146.0,807.0,9241.0,False,June 2019,"Warszawa, Polska",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Wojtek
67888892jkssl,cookmysock99,,82.0,148.0,4215.0,False,January 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,cookmysock99
6shahriar68408,60 shahriar,,0.0,6.0,0.0,False,September 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,60 shahriar
7_ndala,معتز بالله الجنوبي,,15.0,92.0,17.0,False,November 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Moataz Billah Al-Janoubi
72nargessalehi,narges salehi,,0.0,3.0,1.0,False,August 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,narges salehi
730no,730.no,730.no ble startet i 2008 og er Norges største frittstående nettsted og plattform for popkultur - og mer  Sjekk ut forsiden:  730.no,,962.0,730.0,False,August 2008,"Oslo, Norway",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,730.no was started in 2008 and is Norway's largest independent website and platform for pop culture - and more Check out the front page: 730.no,730.no
77abolfazlhz,Abolfazl_,آخرش قشنگه..!  telegram.me/BiChatBot?star …,486.0,958.0,1114.0,False,August 2021,طهران,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,The end is beautiful..!  telegram.me/BiChatBot?star...,Abolfazl_
77o7h,حسين,,0.0,28.0,0.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Hussein
7farzin7711830,7farzin7 7shabani7,,0.0,4.0,0.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,7farzin7 7shabani7
7khaiiam,خیام,کنده از مرز زمان,341.0,31.0,,False,May 2014,52 hertz,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Stump from the border of time,Khayyam
7negiashish,Ashish Negi,"#ProudIndian | Working at the backend of  @KhelNow  | #IndianFootball, #IndianSports & #MUFC Fan | Technology lover |",,609.0,5593.0,False,November 2013,India,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"#ProudIndian | Working at the backend of  @KhelNow  | #IndianFootball, #IndianSports & #MUFC Fan | Technology lover |",Ashish Negi
7usiy,7,,347.0,25.0,66.0,False,December 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,7
80403b7197f4437,@Kaveh_Mesgarian,,65.0,290.0,526.0,False,December 2014,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,@Kaveh_Mesgarian
88sparber,Daniel Sparber,"1050 Wien, Jg 1988, sozial",2.0,343.0,3.0,False,November 2023,"Wien, Österreich",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"1050 Vienna, born 1988, social",Daniel Sparber
8mathieu8,Trees,My retweets are not endorsements. No DMs,1267.0,7195.0,6775.0,False,October 2009,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,My retweets are not endorsements. No DMs,Trees
8nilsjxeqhj1v,DaisyJennings,,36.0,1285.0,0.0,False,July 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,DaisyJennings
9122432itw,Amara,"Für Freiheit und Völkerrecht. Frieden wird nicht durch Krieg erreicht. Fokus auf das, was uns verbindet. Gegen Spaltung.",304.0,396.0,3321.0,False,October 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,For freedom and international law. Peace is not achieved through war. Focus on what connects us. Against division.,Amara
965bita37920,Bita 965,,0.0,1.0,0.0,False,August 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,965 reviews
999qol9196,あああ,,486.0,7500.0,2124.0,False,March 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Ahhh
99piorg,99 Percent Invisible,A radio show about design with host  @romanmars . Also find us on Bluesky!  bsky.app/profile/99pi.o …,,21.0,2859.0,False,September 2015,"Oakland, CA",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,A radio show about design with host  @romanmars . Also find us on Bluesky!  bsky.app/profile/99pi.o …,99 Percent Invisible
9rcl7at9wzomubs,Мақсат Асылбеков,,12.0,65.0,6.0,False,April 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Maksat Asylbekov
a_01_2024,Ali,,48.0,454.0,159.0,False,February 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Ali
a_abothman,abothman ahwazi,أحوازي يؤمن بتحرير الوطن والإنسان,418.0,1060.0,1512.0,False,December 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Ahwazi believes in liberating the nation and the human being,bothman didn't know
a_alley,Ahmed Alley,الناس نيام، قإذا ماتوا أنتبهوا,918.0,567.0,1913.0,False,July 2009,-,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"People are asleep, if they die, wake up",Ahmed Alley
a_baronca,Andrea Baronchelli,I study decentralized networks of humans and machines,5437.0,603.0,4578.0,False,September 2009,"London, UK",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,I study decentralized networks of humans and machines,Andrea Baronchelli
a_bindoff,A Bindoff,(The Dark Blue Bird by Edward Lear),236.0,598.0,7723.0,False,September 2015,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,(The Dark Blue Bird by Edward Lear),A Bindoff
a_f_cebeci,Ali Fuat Cebeci,konu vatansa gerisi teferruat,9013.0,5337.0,,False,May 2021,Türkiye,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"If the subject is homeland, the rest is details",Ali Fuat Cebeci
a_fallahzadeh,Amir Fallahzadeh,,1.0,222.0,1.0,False,June 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Amir Fallahzadeh
a_hossainy,أحمد حسيني  🇵🇸,شاذ من شواذ هذه الأمة، كما وصفهم الزهار، ممن فرحوا بمقتل شهيد القدس شهيد القدس شهيد القدس قاسم سليماني، كما وصفه هنية.  #FreePalestine   #FreeUyghurs,1302.0,888.0,,False,October 2011,Egypt,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"One of the abnormalities of this nation, as Al-Zahar described them, who rejoiced at the killing of the martyr of Jerusalem, the martyr of Jerusalem, the martyr of Jerusalem, Qassem Soleimani, as described by Haniyeh.  #FreePalestine #FreeUyghurs",Ahmed Hosseini  🇵🇸
a_rnazari,Amirreza Nazari,یک نفر از مردم ایران،امیدوار به آینده ایران،روزنامه نگار در ایران،دانشجوی دکتری مسائل ایران،مسئولیتی در برابر نظرات و کامنت ها ندارم. توییت ها دیدگاه شخصی است.,,3028.0,6145.0,False,December 2017,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"A person of Iranian people, hopeful for the future of Iran, a journalist in Iran, a doctoral student of Iranian issues, I am not responsible for opinions and comments. Tweets are personal opinion.",Amirreza Nazari
a_sarkohi,Arash Sarkohi,Welcome to the Jungle! (here mostly in farsi),2995.0,702.0,1854.0,False,October 2016,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Welcome to the Jungle! (here mostly in farsi),Arash Sarkohi
a_z_im,Az_im,امنیتی نویس. امیدوار وطنم. ایران.,,1213.0,6145.0,False,March 2015,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,security writer I hope for my homeland. Iran.,Az_im
a1976_b,Amir.B,,21.0,233.0,302.0,False,July 2011,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Amir.B
a5sp3,عباس فاضل,,1.0,12.0,0.0,False,September 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Abbas Fadel
a60968h,Amin,,0.0,15.0,0.0,False,November 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Amen
a9b9e3m1,Ali Erfani,,1.0,83.0,0.0,False,May 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Ali Erfani
aa1915898,احمدعلام صيادالبحار,فنان,9.0,312.0,4.0,False,December 2024,مصر,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,artist,"Ahmed Allam, the sea fisherman"
aa51_ansari,Ali Ansari,Academic but not irrelevant,7637.0,931.0,3221.0,False,November 2017,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Academic but not irrelevant,Ali Ansari
aaaaaaav69,Sasasaa,,51.0,245.0,405.0,False,September 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Will join
aaaarrisbs,Ario Zalipour,,0.0,3.0,0.0,False,October 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Ario Zalipour
