Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Ali Ansarian,https://en.wikipedia.org/wiki/Ali_Ansarian,Q4724658,https://www.wikidata.org/wiki/Q4724658,male,actor; association football player; presenter,Iran,Tehran,1977-07-05T00:00:00Z,,
Mohammad Bahrani,https://en.wikipedia.org/wiki/Mohammad_Bahrani,Q16074444,https://www.wikidata.org/wiki/Q16074444,male,film director; puppeteer,Iran,Shiraz,1981-09-11T00:00:00Z,,
Amir Hossein Mohabat,https://en.wikipedia.org/wiki/Amir_Hossein_Mohabat,Q135684753,https://www.wikidata.org/wiki/Q135684753,male,actor,,Yazd,2003-01-24T00:00:00Z,,
Javad Molania,https://en.wikipedia.org/wiki/Javad_Molania,Q83629687,https://www.wikidata.org/wiki/Q83629687,male,actor; cinematographer; painter; photographer; presenter; theatrical director,Iran,Tehran,1978-01-01T00:00:00Z,,
Mahmoud Pak Niat,https://en.wikipedia.org/wiki/Mahmoud_Pak_Niat,Q4728289,https://www.wikidata.org/wiki/Q4728289,male,actor; television actor,Iran,Kazerun,1952-12-31T00:00:00Z,,
Sahand Sahebdivani,https://en.wikipedia.org/wiki/Sahand_Sahebdivani,Q115111691,https://www.wikidata.org/wiki/Q115111691,male,actor; animator; musician,Iran; Kingdom of the Netherlands,Tehran,1980-05-18T00:00:00Z,,
Houman Seyyedi,https://en.wikipedia.org/wiki/Houman_Seyyedi,Q3141302,https://www.wikidata.org/wiki/Q3141302,male,actor; film director; film editor; screenwriter; writer,Iran,Rasht,1980-11-29T00:00:00Z,,
Bahareh Afshari,https://en.wikipedia.org/wiki/Bahareh_Afshari,Q5740014,https://www.wikidata.org/wiki/Q5740014,female,actor,Iran,Shahrud,1984-07-05T00:00:00Z,,
Soudabeh Beizaee,https://en.wikipedia.org/wiki/Soudabeh_Beizaee,Q16051390,https://www.wikidata.org/wiki/Q16051390,female,actor; film director; writer,Iran,Shiraz,1981-04-28T00:00:00Z,,
Marzieh Boroumand,https://en.wikipedia.org/wiki/Marzieh_Boroumand,Q5947066,https://www.wikidata.org/wiki/Q5947066,female,actor; film director; puppeteer; television director,Iran,Tehran,1951-06-08T00:00:00Z,,
Soraya Esfandiary-Bakhtiary,https://en.wikipedia.org/wiki/Soraya_Esfandiary-Bakhtiary,Q225993,https://www.wikidata.org/wiki/Q225993,female,actor; film actor,Iran,Isa ibn Maryam Hospital,1932-06-22T00:00:00Z,,
Lily Farhadpour,https://en.wikipedia.org/wiki/Lily_Farhadpour,Q25425774,https://www.wikidata.org/wiki/Q25425774,female,actor; journalist,Iran,,,,
Neda Ghasemi,https://en.wikipedia.org/wiki/Neda_Ghasemi,Q106313594,https://www.wikidata.org/wiki/Q106313594,female,actor; television presenter,Iran,Tehran,1987-01-01T00:00:00Z,,
Googoosh,https://en.wikipedia.org/wiki/Googoosh,Q255233,https://www.wikidata.org/wiki/Q255233,female,actor; singer,Iran; United States,Tehran,1950-05-05T00:00:00Z,WORLDMUSICAWARD,https://x.com/WORLDMUSICAWARD
Mahour Jabbari,https://en.wikipedia.org/wiki/Mahour_Jabbari,Q47451058,https://www.wikidata.org/wiki/Q47451058,female,actor,,,2000-01-01T00:00:00Z,,
Niku Kheradmand,https://en.wikipedia.org/wiki/Niku_Kheradmand,Q2323448,https://www.wikidata.org/wiki/Q2323448,female,actor; voice actor,Iran,Tehran,1932-11-09T00:00:00Z,,
Pantea Mehdinia,https://en.wikipedia.org/wiki/Pantea_Mehdinia,Q25423701,https://www.wikidata.org/wiki/Q25423701,female,actor; voice actor,Iran,,1981-07-22T00:00:00Z,,
Negar Moghaddam,https://en.wikipedia.org/wiki/Negar_Moghaddam,Q56366152,https://www.wikidata.org/wiki/Q56366152,female,actor,Iran,Gilan Province,1999-01-01T00:00:00Z,,
Azita Moguie,https://en.wikipedia.org/wiki/Azita_Moguie,Q60674494,https://www.wikidata.org/wiki/Q60674494,female,film director,Iran,Tehran,1965-11-22T00:00:00Z,,
Bahar Noohian,https://en.wikipedia.org/wiki/Bahar_Noohian,Q47468693,https://www.wikidata.org/wiki/Q47468693,female,actor,,,,,
Tina Pakravan,https://en.wikipedia.org/wiki/Tina_Pakravan,Q16047956,https://www.wikidata.org/wiki/Q16047956,female,actor; film director; make-up artist; writer,Iran,Tehran,1977-01-01T00:00:00Z,,
Susan Parvar,https://en.wikipedia.org/wiki/Susan_Parvar,Q16051449,https://www.wikidata.org/wiki/Q16051449,female,actor,Iran,Arak,1975-01-01T00:00:00Z,,
Sahra Asadollahi,https://en.wikipedia.org/wiki/Sahra_Asadollahi,Q131857154,https://www.wikidata.org/wiki/Q131857154,female,actor,Iran,,1991-08-27T00:00:00Z,,
Shohreh (singer),https://en.wikipedia.org/wiki/Shohreh_%28singer%29,,,,,,,,IndypersianLife,https://x.com/IndypersianLife
Hanieh Tavassoli,https://en.wikipedia.org/wiki/Hanieh_Tavassoli,Q3126776,https://www.wikidata.org/wiki/Q3126776,female,actor,Iran,Hamadan,1979-06-07T00:00:00Z,,
Hoda Zeinolabedin,https://en.wikipedia.org/wiki/Hoda_Zeinolabedin,Q42533806,https://www.wikidata.org/wiki/Q42533806,female,actor,Iran,Karaj,1989-06-13T00:00:00Z,,
Annie Basil,https://en.wikipedia.org/wiki/Annie_Basil,Q110410136,https://www.wikidata.org/wiki/Q110410136,female,actor; stage actor,,,1911-01-01T00:00:00Z,,
Hurie Moghadam,https://en.wikipedia.org/wiki/Hurie_Moghadam,Q125683271,https://www.wikidata.org/wiki/Q125683271,female,actor,Iran,,1997-10-30T00:00:00Z,Huriemoghadam,https://x.com/Huriemoghadam
Rafat Hashempour,https://en.wikipedia.org/wiki/Rafat_Hashempour,Q6567058,https://www.wikidata.org/wiki/Q6567058,female,voice actor,Iran,Ardabil,1931-10-30T00:00:00Z,,
Zhaleh Kazemi,https://en.wikipedia.org/wiki/Zhaleh_Kazemi,Q8070097,https://www.wikidata.org/wiki/Q8070097,female,actor; painter; voice actor,Iran,Tehran,1943-04-02T00:00:00Z,,
Ebrahim Abadi,https://en.wikipedia.org/wiki/Ebrahim_Abadi,Q5954688,https://www.wikidata.org/wiki/Q5954688,male,actor; film actor; television actor,Iran; Pahlavi Iran,Tabriz,1934-08-15T00:00:00Z,,
Peyman Abadi,https://en.wikipedia.org/wiki/Peyman_Abadi,Q5955171,https://www.wikidata.org/wiki/Q5955171,male,actor; stunt performer,Iran,Iran,1972-11-02T00:00:00Z,,
Amir Mashhadi Abbas,https://en.wikipedia.org/wiki/Amir_Mashhadi_Abbas,Q117448971,https://www.wikidata.org/wiki/Q117448971,male,actor; film director; film producer; screenwriter; theatrical director; writer,Iran,Tehran,1980-09-03T00:00:00Z,,
Hossein Abedini,https://en.wikipedia.org/wiki/Hossein_Abedini,Q5932855,https://www.wikidata.org/wiki/Q5932855,male,actor; film actor; television actor,Iran,Zanjan,1980-01-01T00:00:00Z,,
Saeed Aghakhani,https://en.wikipedia.org/wiki/Saeed_Aghakhani,Q5945587,https://www.wikidata.org/wiki/Q5945587,male,actor; film director; screenwriter; television director; writer,Iran,Bijar,1972-02-23T00:00:00Z,,
Ahmad Aghalou,https://en.wikipedia.org/wiki/Ahmad_Aghalou,Q5953652,https://www.wikidata.org/wiki/Q5953652,male,actor; film actor,Iran,Qazvin,1949-10-01T00:00:00Z,,
Hamed Ahangi,https://en.wikipedia.org/wiki/Hamed_Ahangi,Q101103811,https://www.wikidata.org/wiki/Q101103811,male,actor; comedian,Iran,Rasht,1979-07-08T00:00:00Z,,
Mohammad Ahmadi,https://en.wikipedia.org/wiki/Mohammad_Ahmadi,Q6891693,https://www.wikidata.org/wiki/Q6891693,male,cinematographer; film director; photographer,Iran,Yazd,1962-01-01T00:00:00Z,,
Aref (singer),https://en.wikipedia.org/wiki/Aref_%28singer%29,,,,,,,,,
Siamak Atlasi,https://en.wikipedia.org/wiki/Siamak_Atlasi,Q5941462,https://www.wikidata.org/wiki/Q5941462,male,actor; film director; screenwriter,Iran,Urmia,1936-06-24T00:00:00Z,,
Reza Attaran,https://en.wikipedia.org/wiki/Reza_Attaran,Q3428926,https://www.wikidata.org/wiki/Q3428926,male,actor; film director; screenwriter; singer; television actor; television director,Serilanka Branch Post Office,Mashhad,1968-03-31T00:00:00Z,,
Enayatollah Bakhshi,https://en.wikipedia.org/wiki/Enayatollah_Bakhshi,Q5952273,https://www.wikidata.org/wiki/Q5952273,male,actor,Iran,Taleghan County,1945-03-27T00:00:00Z,,
Arman Darvish,https://en.wikipedia.org/wiki/Arman_Darvish,Q106450121,https://www.wikidata.org/wiki/Q106450121,male,actor,Iran,Aleshtar,1987-08-20T00:00:00Z,,
Payam Dehkordi,https://en.wikipedia.org/wiki/Payam_Dehkordi,Q5944010,https://www.wikidata.org/wiki/Q5944010,male,actor; film director,Iran,Shahr-e Kord,1977-05-10T00:00:00Z,,
Hamid Farrokhnezhad,https://en.wikipedia.org/wiki/Hamid_Farrokhnezhad,Q3126425,https://www.wikidata.org/wiki/Q3126425,male,actor; film director; screenwriter,Iran,Abadan,1969-04-17T00:00:00Z,,
Reza Fieze Norouzi,https://en.wikipedia.org/wiki/Reza_Fieze_Norouzi,Q3428932,https://www.wikidata.org/wiki/Q3428932,male,actor,Iran,Kermanshah,1951-06-26T00:00:00Z,,
Bahman Forsi,https://en.wikipedia.org/wiki/Bahman_Forsi,Q5956721,https://www.wikidata.org/wiki/Q5956721,male,actor; playwright; poet; writer,Iran,Tabriz,1934-02-01T00:00:00Z,,
Iraj Ghaderi,https://en.wikipedia.org/wiki/Iraj_Ghaderi,Q1672346,https://www.wikidata.org/wiki/Q1672346,male,actor; film director; film producer; screenwriter,Iran,Tehran,1935-01-05T00:00:00Z,,
Cihangir Ghaffari,https://en.wikipedia.org/wiki/Cihangir_Ghaffari,Q5898833,https://www.wikidata.org/wiki/Q5898833,male,actor; film actor; film producer,Iran; Spain; United States,Baku,1940-09-09T00:00:00Z,,
Bahman Ghobadi,https://en.wikipedia.org/wiki/Bahman_Ghobadi,Q31923,https://www.wikidata.org/wiki/Q31923,male,actor; director; film actor; film director; film producer; photographer; screenwriter,Iran,Baneh,1969-02-01T00:00:00Z,ArminGhobadi,https://x.com/ArminGhobadi
Danial Hakimi,https://en.wikipedia.org/wiki/Danial_Hakimi,Q5948910,https://www.wikidata.org/wiki/Q5948910,male,actor; television actor; voice actor,Iran,Shahrud County,1964-03-05T00:00:00Z,,
Zakaria Hashemi,https://en.wikipedia.org/wiki/Zakaria_Hashemi,Q5944820,https://www.wikidata.org/wiki/Q5944820,male,actor; cinematographer; film director; novelist; screenwriter,Iran,Ray,1936-01-01T00:00:00Z,,
Hadi Hejazifar,https://en.wikipedia.org/wiki/Hadi_Hejazifar,Q31066845,https://www.wikidata.org/wiki/Q31066845,male,actor; film director; screenwriter,Iran,Khoy,1976-06-21T00:00:00Z,,
Ali Sajadi Hoseini,https://en.wikipedia.org/wiki/Ali_Sajadi_Hoseini,Q4725177,https://www.wikidata.org/wiki/Q4725177,male,film director; screenwriter,Iran,Ahvaz,1953-01-01T00:00:00Z,,
Mohammad Mehdi Hosseini,https://en.wikipedia.org/wiki/Mohammad_Mehdi_Hosseini,Q98273142,https://www.wikidata.org/wiki/Q98273142,male,film actor; television actor,,Tehran,1990-03-11T00:00:00Z,,
Reza Beyk Imanverdi,https://en.wikipedia.org/wiki/Reza_Beyk_Imanverdi,Q4808641,https://www.wikidata.org/wiki/Q4808641,male,actor; athlete; film director; film producer; screenwriter; writer,Iran,Tehran,1936-06-15T00:00:00Z,,
Ahmad Irandoost,https://en.wikipedia.org/wiki/Ahmad_Irandoost,Q5710103,https://www.wikidata.org/wiki/Q5710103,male,actor; bodyguard; singer,Iran,Abadan,1970-06-16T00:00:00Z,,
Changiz Jalilvand,https://en.wikipedia.org/wiki/Changiz_Jalilvand,Q5938530,https://www.wikidata.org/wiki/Q5938530,male,actor; voice actor,Iran,Shiraz,1940-10-28T00:00:00Z,,
Vahid Jalilvand,https://en.wikipedia.org/wiki/Vahid_Jalilvand,Q28712574,https://www.wikidata.org/wiki/Q28712574,male,actor; film director; screenwriter,Iran,Kermanshah,1976-03-11T00:00:00Z,,
Abbas Jamshidifar,https://en.wikipedia.org/wiki/Abbas_Jamshidifar,Q20109979,https://www.wikidata.org/wiki/Q20109979,male,film actor; stage actor; television actor,Iran,Tehran,1980-08-29T00:00:00Z,,
Mohammad Kart,https://en.wikipedia.org/wiki/Mohammad_Kart,Q16052339,https://www.wikidata.org/wiki/Q16052339,male,actor; film director; screenwriter,Iran,Shiraz,1986-04-04T00:00:00Z,,
Esmaeel Khalaj,https://en.wikipedia.org/wiki/Esmaeel_Khalaj,Q5732063,https://www.wikidata.org/wiki/Q5732063,male,actor; film actor; film screenwriter; playwright; television director,Iran,Astara,1936-12-02T00:00:00Z,,
Ashkan Khatibi,https://en.wikipedia.org/wiki/Ashkan_Khatibi,Q5949316,https://www.wikidata.org/wiki/Q5949316,male,actor; presenter; singer,Iran,Tehran,1979-10-11T00:00:00Z,,
Xaniar Khosravi,https://en.wikipedia.org/wiki/Xaniar_Khosravi,Q18398072,https://www.wikidata.org/wiki/Q18398072,male,composer; lyricist; singer; television actor,Iran,Tehran,1985-04-22T00:00:00Z,,
Gholamhussein Lotfi,https://en.wikipedia.org/wiki/Gholamhussein_Lotfi,Q10843469,https://www.wikidata.org/wiki/Q10843469,male,actor; film director; screenwriter,Iran,Qazvin,1949-11-23T00:00:00Z,,
Majid Majidi,https://en.wikipedia.org/wiki/Majid_Majidi,Q81770,https://www.wikidata.org/wiki/Q81770,male,actor; director; film actor; film director; film producer; screenwriter,Iran,Tehran,1959-04-17T00:00:00Z,,
Jalal Moghadam,https://en.wikipedia.org/wiki/Jalal_Moghadam,Q5943861,https://www.wikidata.org/wiki/Q5943861,male,actor; film director; screenwriter,Iran,Nishapur,1929-01-01T00:00:00Z,,
Mohsen Jafari Rad,https://en.wikipedia.org/wiki/Mohsen_Jafari_Rad,Q116195806,https://www.wikidata.org/wiki/Q116195806,male,comedian; film actor; film director; musician; singer; stage actor; stand-up comedian; television actor; television director,,,,,
Rasoul Najafian,https://en.wikipedia.org/wiki/Rasoul_Najafian,Q7295170,https://www.wikidata.org/wiki/Q7295170,male,actor; film director; musician; presenter; singer; television actor; television director; television presenter; writer,Iran,Tehran,1952-01-10T00:00:00Z,,
Hossein Pakdel,https://en.wikipedia.org/wiki/Hossein_Pakdel,Q5938566,https://www.wikidata.org/wiki/Q5938566,male,film director; playwright; presenter; television presenter,Iran,Isfahan,1959-01-01T00:00:00Z,,
Navid Pourfaraj,https://en.wikipedia.org/wiki/Navid_Pourfaraj,Q97217538,https://www.wikidata.org/wiki/Q97217538,male,actor,Iran,Arak,1988-04-22T00:00:00Z,,
Shahram Qadir,https://en.wikipedia.org/wiki/Shahram_Qadir,Q19410742,https://www.wikidata.org/wiki/Q19410742,male,film director; screenwriter,Iran,,,,
Ramin Parchami,https://en.wikipedia.org/wiki/Ramin_Parchami,Q6411343,https://www.wikidata.org/wiki/Q6411343,male,actor,Iran,Lahijan,1973-09-18T00:00:00Z,,
Shahram Shabpareh,https://en.wikipedia.org/wiki/Shahram_Shabpareh,Q3959018,https://www.wikidata.org/wiki/Q3959018,male,actor; composer; drummer; guitarist; keyboardist; recording artist; singer; singer-songwriter; songwriter,Iran,Tehran,1948-03-11T00:00:00Z,,
Mehdi Imani Shahmiri,https://en.wikipedia.org/wiki/Mehdi_Imani_Shahmiri,Q131289204,https://www.wikidata.org/wiki/Q131289204,male,,,,,,
Majid Vasheghani,https://en.wikipedia.org/wiki/Majid_Vasheghani,Q56364848,https://www.wikidata.org/wiki/Q56364848,male,film actor; television actor,Iran,Tehran,1981-01-01T00:00:00Z,,
Vigen (entertainer),https://en.wikipedia.org/wiki/Vigen_%28entertainer%29,,,,,,,,,
Behrouz Vossoughi,https://en.wikipedia.org/wiki/Behrouz_Vossoughi,Q2893939,https://www.wikidata.org/wiki/Q2893939,male,actor; television actor,Iran,Khoy,1938-03-10T00:00:00Z,davood_eldeniz,https://x.com/davood_eldeniz
Mostafa Zamani,https://en.wikipedia.org/wiki/Mostafa_Zamani,Q4115086,https://www.wikidata.org/wiki/Q4115086,male,actor; film actor; television actor; voice actor,Iran,Amlash,1982-06-20T00:00:00Z,,
Arash Abbasi,https://en.wikipedia.org/wiki/Arash_Abbasi,Q26433920,https://www.wikidata.org/wiki/Q26433920,male,film director; playwright; screenwriter; stage actor; stage author; writer,Iran,Malayer,1977-01-01T00:00:00Z,,
Akbar Alizad,https://en.wikipedia.org/wiki/Akbar_Alizad,Q4700402,https://www.wikidata.org/wiki/Q4700402,male,theatrical director,,,1973-01-01T00:00:00Z,,
Shahin Jamie,https://en.wikipedia.org/wiki/Shahin_Jamie,Q7461770,https://www.wikidata.org/wiki/Q7461770,male,actor; television actor,,,,,
Nima Kiann,https://en.wikipedia.org/wiki/Nima_Kiann,Q18639992,https://www.wikidata.org/wiki/Q18639992,male,choreographer; dancer,Iran,Tehran,1970-01-26T00:00:00Z,,
Shahrokh Moshkin Ghalam,https://en.wikipedia.org/wiki/Shahrokh_Moshkin_Ghalam,Q7462265,https://www.wikidata.org/wiki/Q7462265,male,actor; choreographer; dancer; film director,France; Iran,Shiraz,1967-04-01T00:00:00Z,,
Roozbeh Hesari,https://en.wikipedia.org/wiki/Roozbeh_Hesari,Q94072257,https://www.wikidata.org/wiki/Q94072257,male,actor; singer,Iran,Tehran,1988-01-01T00:00:00Z,,
Parviz Bahram,https://en.wikipedia.org/wiki/Parviz_Bahram,Q5922417,https://www.wikidata.org/wiki/Q5922417,male,lawyer; voice actor,Iran,Tehran,1933-07-26T00:00:00Z,,
Majid Habibi,https://en.wikipedia.org/wiki/Majid_Habibi,Q6737828,https://www.wikidata.org/wiki/Q6737828,male,actor; voice actor,Iran,Tehran,1981-12-30T00:00:00Z,,
Mehrdad Raissi Ardali,https://en.wikipedia.org/wiki/Mehrdad_Raissi_Ardali,Q5963989,https://www.wikidata.org/wiki/Q5963989,male,voice actor,Iran,Tehran,1978-09-20T00:00:00Z,mehrdadraissi,https://x.com/mehrdadraissi
Manuchehr Anvar,https://en.wikipedia.org/wiki/Manuchehr_Anvar,Q5942318,https://www.wikidata.org/wiki/Q5942318,male,film director; translator; writer,Iran,Tehran,1928-01-01T00:00:00Z,,
Esmaeel Azar,https://en.wikipedia.org/wiki/Esmaeel_Azar,Q5947761,https://www.wikidata.org/wiki/Q5947761,male,writer,Iran,Isfahan,1944-01-01T00:00:00Z,,
